11117574,precision,0.4,recall,0.5,['learning task', 'metrics learned', 'transfer learning', 'transfer metric', 'multi-task learning']
11134936,precision,0.2,recall,0.1666666667,['folksonomy learning', 'accurate folksonomies', 'structured metadata', 'approach clusters', 'social metadata']
11142969,precision,0,recall,0,['user feedback', 'user studies', 'efficient algorithm', 'web users', 'home prices']
11213575,precision,0,recall,0,['topic models', 'inference procedures', 'online inference', 'online topic', 'robust model']
11270958,precision,0.4,recall,0.6666666667,['document clustering', 'text documents', 'document representation', 'document content', 'text clustering']
11279489,precision,0,recall,0,['experimental processes', 'experimental environment', 'overall experimental', 'experiment infrastructure', 'users experience']
11394822,precision,0,recall,0,['friend group', 'friend suggestion', 'implicit groups', 'Gmail Labs', 'novel friend']
1141080,precision,0.2,recall,0.3333333333,['dimensionality curse', 'high dimensional', 'dimensional space', 'similarity indexing', 'IGrid index']
11470328,precision,0.2,recall,0.3333333333,['interest groups', 'bootstrap probabilistic', 'probabilistic graph', 'initial information', 'other information']
11482753,precision,0.2,recall,0.25,['source domain', 'domain adaptation', 'distribution difference', 'target domain', 'distribution gap']
11536257,precision,0.2,recall,0.3333333333,['efficient feature', 'parameter learning', 'structure learning', 'parameter estimation', 'fields Feature']
11539451,precision,0,recall,0,['data sets', 'data structure', 'network compression', 'dozen benchmark', 'Compressing social']
11546904,precision,0.4,recall,0.5,['advisor-advisee relationships', 'relationship mining', 'Mining advisor-advisee', 'bibliographic network', 'coauthor network']
11626792,precision,0.2,recall,0.25,['online algorithms', 'discovery algorithm', 'offline algorithms', 'mining algorithms', 'online motif']
11669627,precision,0,recall,0,['classification algorithm', 'binary classification', 'Offset Tree', 'binary classifier', 'test time']
1167574,precision,0,recall,0,['space systems', 'spacecraft system', 'International Space', 'spacecraft anomaly', 'system components']
1167595,precision,0,recall,0,['weighted graph', 'graph sequence', 'faulty services', 'Web-based systems', 'computer systems']
1167659,precision,0.2,recall,0.1666666667,['rule weighting', 'rule validation', 'comprehensible rules', 'weighting schemes', 'host anomalies']
11804378,precision,0,recall,0,['regression problem', 'non-linear problems', 'applicable problems', 'regression methods', 'stochastic problems']
11842174,precision,0,recall,0,['large document', 'entity categorization', 'related entities', 'document context', 'document collections']
1186368,precision,0.4,recall,0.6666666667,['plagiarism detection', 'software plagiarism', 'plagiarism search', 'current plagiarism', 'new plagiarism']
1195189,precision,0,recall,0,['quasi-clique mining', 'efficient closure', 'quasi-clique discovery', 'performance study', 'Thorough performance']
11980488,precision,0,recall,0,['functional space', 'loss function', 'basis functions', 'classification models', 'classification algorithm']
11981864,precision,0,recall,0,['Website traffic', 'traffic pattern', 'peak traffic', 'overall traffic', 'media content']
1209092,precision,0,recall,0,['combined solution', 'Data clustering', 'clustering solutions', 'combining multiple', 'probabilistic model']
1220729,precision,0,recall,0,['segmentation algorithms', 'different segmentation', 'sequence segmentation', 'input segmentations', 'non-overlapping segments']
1225233,precision,0,recall,0,['visualization technique', 'easy-to-interpret visualization', 'model visualization', 'effective way', 'predictive feature']
1239715,precision,0,recall,0,['decision rules', 'cost-sensitive decision', 'donation data', 'promotion data', 'decision making']
1288009,precision,0,recall,0,['technical critiques', 'such systems', 'system concept', 'particular system', 'realistic systems']
13035191,precision,0,recall,0,['news pages', 'news site', 'news bodies', 'extracted news', 'Web news']
13066434,precision,0,recall,0,['algorithmic framework', 'dimensional sphere', 'Johnson-Lindenstrauss Lemma', 'unified algorithmic', 'geodesic distances']
13083411,precision,0,recall,0,['clustering algorithm', 'clustered graph', 'deterministic algorithm', 'algorithm METIS', 'personalized graph']
1317160,precision,0,recall,0,['customer behavior', 'pricing e-content', 'customer valuations', 'transient customer', 'customer value']
13194551,precision,0.2,recall,0.25,['matrix decompositions', 'nonnegative matrix', 'CUR decompositions', 'Interpretable nonnegative', 'nonnegative CUR']
13222302,precision,0,recall,0,['PTD function', 'candidate sequence', 'transportation systems', 'recommendation system', 'taxi drivers']
1342241,precision,0,recall,0,['rules Rule', 'rule query', 'query language', 'language Rule-QL', 'rule mining']
13502551,precision,0,recall,0,['regularization frameworks', 'AOL query', 'iterative framework', 'Co-HITS algorithm', 'query suggestion']
1353138,precision,0,recall,0,['utility criteria', 'sampling algorithm', 'general class', 'sequential sampling'],
1364456,precision,0,recall,0,['classification behavior', 'classification characteristics', 'effective classification', 'such strings', 'DNA string']
1364573,precision,0.2,recall,0.1666666667,['software systems', 'functional requirements', 'interaction-pattern discovery', 'software requirements', 'interaction-pattern mining']
1370349,precision,0,recall,0,['month period', 'period shows', 'customer patterns', 'current customers', 'wireless customers']
1374932,precision,0.6,recall,1,['series data', 'series Similarity', 'partial information', 'similarity measure', 'time series']
13755742,precision,0,recall,0,['networked data', 'community outliers', 'data likelihood', 'data sets', 'community information']
13755977,precision,0,recall,0,['ranked objects', 'ranking results', 'ranking algorithm', 'graph-based ranking', 'quality ranking']
13802275,precision,0,recall,0,['friend network', 'new friend', 'vulnerable friends', 'user privacy', 'secure user']
13808584,precision,0.4,recall,0.6666666667,['human movement', 'human mobility', 'periodic movement', 'social network', 'social constraints']
13809567,precision,0.2,recall,0.0833333333,['Cox feature', 'regression algorithm', 'Cox model', 'prediction Stroke', 'concordance index']
13928451,precision,0,recall,0,['probabilistic database', 'probabilistic data', 'probabilistic guarantees', 'Data uncertainty', 'synthetic datasets']
14051997,precision,0,recall,0,['scalable approach', 'exhaustive-search approach', 'independent-cascade model', 'influence network', 'influence-propagation networks']
14058457,precision,0.2,recall,0.25,['link prediction', 'new links', 'link recommendation', 'future links', 'networks Link']
14076694,precision,0.2,recall,0.25,['probabilistic database', 'probabilistic pruning', 'pattern mining', 'candidate sequences', 'DP algorithm']
14125260,precision,0.4,recall,0.5,['DSGD implementation', 'stochastic gradient', 'stochastic approximation', 'matrix factorization', 'stochastic optimization']
14344924,precision,0.2,recall,0.2,['real-time bid', 'bidding algorithms', 'impression level', 'bidding landscape', 'adjusts bids']
1473866,precision,0.2,recall,0.125,['similarity measures', 'string similarity', 'text similarity', 'textual similarity', 'learnable string']
1522729,precision,0,recall,0,['lossless dataset', 'Bayesian networks', 'dataset compression'],,
1523191,precision,0,recall,0,['image patterns', 'Viewpoint patterns', 'image databases', 'image sets', 'various image']
2341962,precision,0.2,recall,0.2,['new method', 'method scales', 'grid points', 'sparse grid', 'data points']
2353166,precision,0,recall,0,['VLSI testing', 'IC test', 'test data', 'Mining IC'],
2916145,precision,0,recall,0,['density region', 'significant spatial', 'maximum density', 'rectangular region', 'maximum score']
3568707,precision,0.4,recall,0.6666666667,['high-dimensional data', 'redundant features', 'feature selection', 'real-world data', 'irrelevant features']
3680878,precision,0,recall,0,['system measurements', 'intrusion-detection systems', 'system behavior', 'abnormal computer', 'intrusion-detection rates']
3744882,precision,0.2,recall,0.1666666667,['data mining', 'Web data', 'recall quality', 'quality levels', 'mining process']
3748056,precision,0,recall,0,['private protocols', 'classification protocols', 'Kernel Perceptron', 'new protocols', 'protocol participants']
3769914,precision,0,recall,0,['user query', 'query pattern', 'sample query', 'data graph', 'author-publication graph']
3769919,precision,0,recall,0,['query nodes', 'DBLP dataset', 'good accuracy', 'Connection subgraphs', 'multi-source queries']
3779321,precision,0,recall,0,['minimum interestingness', 'frequent itemsets', 'background knowledge', 'Bayesian networks', 'pruning frequent']
3780602,precision,0.2,recall,0.25,['risk patterns', 'pattern discovery', 'discovery problem', 'Mining risk', 'optimal risk']
3785570,precision,0,recall,0,['mining phenotypes', 'data Mining', 'phenotype structure', 'adjustment method', 'mining results']
3788999,precision,0,recall,0,['text documents', 'document databases', 'non-hyperlinked document', 'individual documents', 'influential documents']
3792033,precision,0.2,recall,0.1,['Rapid prototyping', 'mining tasks', 'prototyping tool', 'new methods', 'data mining']
3809174,precision,0.2,recall,0.2,['physician acceptance', 'medical dataset', 'extraction algorithm', 'lung cancer', 'linear classifiers']
3816158,precision,0,recall,0,['ELEFANT toolbox', 'different regularizers', 'different estimation', 'convex solver', 'estimation problems']
3852549,precision,0.2,recall,0.2,['Comparable text', 'text corpora', 'text documents', 'comparable corpora', 'different languages']
3858841,precision,0,recall,0,['mineral classes', 'specific minerals', 'distinctive spectral', 'other mineral', 'Spectral intensity']
3859887,precision,0,recall,0,['frequent patterns', 'semantic pattern', 'pattern annotations', 'pattern mining', 'synonym patterns']
3869373,precision,0.2,recall,0.1666666667,['software tests', 'automated software', 'software outputs', 'software failures', 'test automation']
3906628,precision,0,recall,0,['clustering model', 'clustering algorithm', 'Correlation clustering', 'quantitative models', 'same cluster']
3908215,precision,0.2,recall,0.3333333333,['V-Miner system', 'data segments', 'change patterns', 'data mining', 'test data']
3918474,precision,0,recall,0,['cascade linear', 'cascade AdaBoost', 'cascade classification', 'linear program', 'asymmetric cascade']
3920459,precision,0,recall,0,['dissimilarity matrices', 'dissimilarity data', 'clustering hierarchies', 'dissimilarity matrix', 'pairwise dissimilarity']
3921987,precision,0.2,recall,0.1666666667,['word features', 'key-substring-group features', 'text classification', 'such features', 'classification applications']
3929140,precision,0.4,recall,0.6666666667,['distance function', 'kernel trick', 'data instances', 'nonlinear relationships', 'effective distance']
3950072,precision,0.2,recall,0.5,['mined patterns', 'Iterative Pattern', 'software traces', 'Pattern minER', 'software specification']
3951829,precision,0,recall,0,['series Data', 'Pearson correlation', 'data size', 'windowed correlation', 'data stream']
3961369,precision,0,recall,0,['Utility-based anonymization', 'recoding methods', 'utility-based method', 'anonymized data', 'efficient anonymization']
4002392,precision,0.2,recall,0.5,['sequential approach', 'tree algorithm', 'multiple trees', 'tracking problem', 'time steps']
4016160,precision,0.4,recall,0.6666666667,['graphical models', 'causal modeling', 'Lasso algorithm', 'performance indicators', 'related algorithms']
4031511,precision,0.2,recall,0.25,['decision tree', 'tree learners', 'leaf constraints', 'optimal trees', 'same constraints']
4051385,precision,0,recall,0,['support measures', 'numerical attributes', 'numerical data', 'New support', 'categorical attributes']
4056131,precision,0,recall,0,['detection techniques', 'near-replica detection', 'detection accuracy', 'randomization Detection', 'similarity computation']
4100505,precision,0.2,recall,0.1666666667,['blog communities', 'community factorization', 'community extraction', 'community intensity', 'such communities']
4186146,precision,0,recall,0,['databases Mining', 'graph databases', 'mining algorithms', 'disk-based databases', 'gSpan algorithm']
4249633,precision,0.2,recall,0.25,['DEA models', 'model combination', 'ROC analysis', 'problems DEA', 'DEA approach']
4270261,precision,0,recall,0,['Drosophila embryo', 'Berkeley Drosophila', 'multimedia database', 'image database', 'database scale']
4306370,precision,0,recall,0,['close-knit individuals', 'employment records', 'National Association', 'Securities Dealers', 'employment patterns']
4324571,precision,0,recall,0,['functional ANOVA', 'prediction function', 'box functions', 'functions Many', 'interpretation purposes']
4398213,precision,0,recall,0,['random datasets', 'swap randomization', 'randomization technique', 'simple randomization', 'randomization method']
4413738,precision,0.2,recall,0.25,['network structure', 'network statistics', 'network properties', 'moderate-size networks', 'graph diameter-requires']
4422616,precision,0,recall,0,['sources Pattern', 'Hedge algorithm', 'unsupervised Hedge', 'techniques such', 'aggregation techniques']
4453627,precision,0,recall,0,['pre-existing hierarchies', 'multiple resolutions', 'Estimating rates', 'tree-structured Markov', 'rare events']
4469535,precision,0,recall,0,['normalization techniques', 'formation techniques', 'pre-processing techniques', 'innovative technique', 'branch office']
4504437,precision,0,recall,0,['document repositories', 'similar documents', 'support documents', 'large document', 'file-chunk graph']
4511305,precision,0,recall,0,['recommendation model', 'Markov models', 'new model', 'prediction model', 'user sessions']
4604920,precision,0.2,recall,0.5,['quotient cube', 'data cube', 'groups cube', 'cube pre-computation', 'cube cells']
4609403,precision,0,recall,0,['high-entropy subsets', 'real data', 'interesting subsets', 'binary data', 'low-entropy itemsets']
4677655,precision,0.2,recall,0.3333333333,['data values', 'data analysis', 'missing data', 'disguise values', 'missing values']
4685648,precision,0.2,recall,0.1666666667,['movie search', 'prototype movie', 'Movie Database', 'Internet Movie', 'movie URL']
4697801,precision,0.2,recall,0.25,['multi-dimensional data', 'multi-dimensional change', 'test statistic', 'Statistical change', 'density test']
4697802,precision,0,recall,0,['space linear', 'approximation algorithms', 'discrepancy maximization', 'streaming algorithms', 'exact algorithm']
4700797,precision,0,recall,0,['sampling algorithm', 'state-of-the-art algorithm', 'accuracy guarantees', 'expensive domains', 'distance computation']
4711482,precision,0,recall,0,['IDAS Data', 'test data', 'credit card', 'transaction application', 'data sets']
4713024,precision,0,recall,0,['testing Outlier', 'detect outliers', 'clustering information', 'Transductive Confidence', 'clustering structure']
4721679,precision,0,recall,0,['clustering algorithms', 'clustering quality', 'clustering stream', 'cluster structure', 'data-stream clustering']
4738341,precision,0,recall,0,['support issues', 'customer-support issues', 'common issues', 'issue type', 'frequent issues']
4738342,precision,0.2,recall,0.2,['cost quantification', 'class distribution', 'class priors', 'Sweep methods', 'class imbalance']
4739043,precision,0,recall,0,['survival model', 'low-risk groups', 'hazards model', 'survival data', 'learning algorithms']
4740231,precision,0.2,recall,0.3333333333,['enterprise systems', 'new systems', 'various systems', 'job scheduling', 'opportunistic job']
4766160,precision,0,recall,0,['MCSC problem', 'Set problem', 'mining problems', 'cover problem', 'k-clustering problems']
4774319,precision,0,recall,0,['Par-CSP partitions', 'parallel mining', 'load imbalance', 'parallelization efficiencies', 'Linux cluster']
4794787,precision,0.4,recall,0.4,['discovery process', 'user-centered process', 'knowledge discovery', 'KDD process', 'entire process']
4818705,precision,0,recall,0,['discretization symbols', 'discretization methods', 'series discretization', 'Hidden Markov', 'symbolic time']
4882089,precision,0,recall,0,['Frequent episode', 'episode discovery', 'time complexities', 'new algorithms', 'space complexities']
4886672,precision,0.2,recall,0.1666666667,['grid system', 'NetBatch system', 'misconfigured machines', 'system services', 'Monitoring System']
4916705,precision,0,recall,0,['clustering algorithms', 'Data clustering', 'spectral clustering', 'popular clustering', 'special clustering']
4978533,precision,0.2,recall,0.2,['clinical trial', 'CAD system', 'learning system', 'FDA approval', 'deployable system']
4980157,precision,0,recall,0,['dynamic syslog', 'syslog behavior', 'monitoring Syslog', 'mixture components', 'syslog data']
5005014,precision,0,recall,0,['drug safety', 'post-marketing drug', 'drug names', 'Poisson Shrinker', 'reaction reports']
5014927,precision,0.2,recall,0.2,['kernel methods', 'Kernel Discriminant', 'kernel learning', 'kernel matrices', 'Regularized Kernel']
5023118,precision,0,recall,0,['true information', 'information source', 'web site', 'information providers', 'important information']
5070260,precision,0,recall,0,['space complexities', 'synopsis space', 'time complexity', 'synopsis algorithm', 'previous approaches']
5097759,precision,0,recall,0,['canonicalization solution', 'database records', 'canonical representation', 'different forms', 'abbreviated forms']
5133167,precision,0,recall,0,['controversial object', 'evaluation data', 'statistical deviation', 'reinforcement model', 'evaluation score']
5143105,precision,0,recall,0,['EM framework', 'low-dimensional space', 'data points', 'data mining', 'many data']
5169771,precision,0,recall,0,['motif discovery', 'time algorithms', 'motifdiscovery algorithms', 'series motifs', 'Such motifs']
5228328,precision,0,recall,0,['document images', 'Expense reimbursement', 'receipt images', 'image space', 'channel image']
5329968,precision,0,recall,0,['large datasets', 'algorithmic problems', 'segmented nestedness', 'other applications', 'domains other']
5446340,precision,0.2,recall,0.1666666667,['concept drift', 'stream data', 'electricity data', 'real-world data', 'expert advice']
6158185,precision,0.2,recall,0.3333333333,['confident rules', 'state sequences', 'progressive confident', 'end state', 'Experiment result']
6259100,precision,0,recall,0,['itemset patterns', 'frequent itemsets', 'MRF model', 'random variables', 'probabilistic approach']
6383098,precision,0.2,recall,0.25,['data on-board', 'data mining', 'on-board mining', 'use on-board', 'spacecraft-based data']
7101956,precision,0,recall,0,['local approaches', 'previous approaches', 'regional approaches', 'Cinematch recommender', 'Netflix Cinematch']
7176671,precision,0,recall,0,['design variations', 'novel techniques', 'training data', 'automatically-learned subsumption', 'incomplete articles']
7833205,precision,0.2,recall,0.2,['model inference', 'inference detection', 'efficient inference', 'second experiment', 'Enron corpus']
9050379,precision,0,recall,0,['experimental units', 'causal knowledge', 'knowledge Researchers', 'experimental control', 'appropriate experimental']
9060690,precision,0,recall,0,['Anomaly pattern', 'container shipping', 'test data', 'anomalous patterns', 'anomaly detector']
9101741,precision,0.2,recall,0.25,['positive examples', 'incomplete set', 'SVM method', 'unlabeled examples', 'negative examples']
9102538,precision,0,recall,0,['dual method', 'gradient methods', 'training set', 'Efficient training', 'exponentiated gradient']
9109385,precision,0.2,recall,0.3333333333,['transaction data', 'anonymizing transaction', 'transaction databases', 'Detailed transaction', 'data subjects']
9111641,precision,0,recall,0,['labeled data', 'cost function', 'in-domain data', 'classification framework', 'state-of-the-art algorithms']
9125701,precision,0.2,recall,0.1428571429,['academic network', 'Search services', 'modeling approach', 'association search', 'ArnetMiner system']
9133885,precision,0,recall,0,['factorization Relational', 'error models', 'relational schema', 'factorization model', 'Relational learning']
9135998,precision,0,recall,0,['succinct titles', 'result URL', 'appropriate title', 'good title', 'candidate link-titles']
9142727,precision,0.4,recall,0.6666666667,['social influence', 'social interaction', 'future behavior', 'social processes', 'social network']
9151050,precision,0.2,recall,0.2,['streams Closed', 'tree mining', 'closed trees', 'mining algorithms', 'data stream']
9161791,precision,0.2,recall,0.25,['approximation algorithm', 'efficient algorithm', 'algorithm HYPER', 'transactional databases', 'approximation ratio']
9167777,precision,0,recall,0,['tree-regression approach', 'regression-based approaches', 'K-regression approach', 'restoration error', 'itemset patterns']
9194903,precision,0,recall,0,['training strategy', 'Orkut dataset', 'Gibbs sampling', 'model training', 'hybrid training']
9248967,precision,0,recall,0,['two-stage algorithm', 'Unsupervised feature', 'data matrix', 'feature selection', 'data analysis']
9251891,precision,0.2,recall,0.25,['Privacy-preserving data', 'Privacy-preserving cox', 'data mining', 'data sources', 'Real data']
9261711,precision,0.2,recall,0.25,['graph mining', 'graph PLS', 'mining method', 'frequent graph', 'graph data']
9274894,precision,0,recall,0,['label quality', 'multiple labels', 'less-than-expert labeling', 'training labels', 'repeated labeling']
9284044,precision,0,recall,0,['model Recommender', 'neighborhood models', 'factor models', 'Recommender systems', 'Netflix data']
9309392,precision,0,recall,0,['novel approach', 'network classification', 'within-network classification', 'classification tasks', 'classification performance']
9315193,precision,0,recall,0,['Real graphs', 'graphs Low-rank', 'dynamic graphs', 'static graphs', 'time-evolving graphs']
9336615,precision,0,recall,0,['eleven multi-topic', 'categorization tasks', 'multi-topic web', 'page categorization', 'multi-topic document']
9389455,precision,0.2,recall,0.2,['page level', 'web pages', 'training pages', 'Contextual advertising', 'opinion mining']
9403280,precision,0,recall,0,['potential artists', 'breakthrough potential', 'potential time', 'success potential', 'sharing network']
9412373,precision,0,recall,0,['clustering problem', 'cover problem', 'Topical query', 'query decomposition', 'actual queries']
9419452,precision,0.2,recall,0.5,['partial label', 'label learning', 'label information', 'learning problem', 'correct label']
9421192,precision,0.2,recall,0.25,['common template', 'different templates', 'similar pages', 'template detection', 'wrapper induction']
9463669,precision,0,recall,0,['privacy Privacy', 'data privacy', 'differential privacy', 'preserving privacy', 'anonymized data']
9479071,precision,0.2,recall,0.1,['ERM computations', 'semi-supervised learning', 'networked data', 'possible instances', 'next instance']
9485675,precision,0.2,recall,0.25,['classification model', 'domain transfer', 'transfer learning', 'classification accuracy', 'multiple model']
9521135,precision,0.2,recall,0.25,['clustering accuracy', 'cluster data', 'spectral clustering', 'k-means clustering', 'clustering procedures']
9605734,precision,0.2,recall,0.25,['search advertisement', 'poor advertiser', 'advertiser return', 'bounce rate', 'ad creatives']
9606991,precision,0.2,recall,0.3333333333,['visualizing documents', 'topic model', 'visualization space', 'topic proportions', 'visualization methods']
9611024,precision,0,recall,0,['ranking criteria', 'individual criteria', 'individual criterion', 'single criterion', 'test criterion']
9617212,precision,0,recall,0,['gibbs sampling', 'sampling method', 'sampling schemes', 'PubMed collection', 'fast sampling']
9618001,precision,0,recall,0,['site URLs', 'URLs Malicious', 'suspicious URLs', 'URL classification', 'automated URL']
9621454,precision,0,recall,0,['SLIF system', 'biological figures', 'literature figures', 'Grand Challenge', 'biological information']
9624095,precision,0.2,recall,0.3333333333,['query aspect', 'query reformulations', 'broad query', 'such queries', 'latent query']
9632155,precision,0,recall,0,['petabyte data', 'BBM out-performs', 'model effectiveness', 'log data', 'petabyte-scale data']
9640142,precision,0,recall,0,['domain knowledge', 'default heuristic', 'fraud schemes', 'SNARE applicable', 'fraud detection']
9647883,precision,0.2,recall,0.3333333333,['subspace clustering', 'Object-level search', 'product search', 'result clustering', 'clustering algorithm']
9662316,precision,0,recall,0,['network connectivity', 'same network', 'network information', 'network format', 'Relational learning']
9663908,precision,0,recall,0,['optimal convergence', 'step size', 'Lipschitz gradient', 'Lassplore algorithm', 'convergence rate']
9678724,precision,0,recall,0,['linear structures', 'parallel algorithm', 'structures such', 'Kalman Filters', 'Switching Kalman']
9683909,precision,0,recall,0,['Frequent patterns', 'support patterns', 'pattern algorithm', 'discriminative pattern', 'pattern mining']
9690351,precision,0.2,recall,0.25,['social network', 'networks Various', 'sharing network', 'knowledge-sharing OSNs', 'user active']
9692779,precision,0,recall,0,['Wikipedia entities', 'pre-clustering entities', 'entity catalog', 'entity assignment', 'real-world entities']
9696778,precision,0,recall,0,['email message', 'received messages', 'personal messages', 'test message', 'personalized email']
9701993,precision,0,recall,0,['visual knowledge', 'visual layout', 'visual templates', 'visualization paradigms', 'Standard visual']
9727373,precision,0,recall,0,['databases Probabilistic', 'straight-forward approaches', 'Probabilistic frequent', 'probabilistic formulations', 'probabilistic context']
9729483,precision,0.2,recall,0.5,['heterogeneous networks', 'information network', 'informative clusters', 'network schema', 'star network']
9757313,precision,0.2,recall,0.25,['compressing social', 'social networks', 'efficient compressibility', 'Web graph', 'compressibility characteristics']
9759716,precision,0.2,recall,0.25,['user behavior', 'post-result behavior', 'post-result user', 'user activity', 'search results']
9942032,precision,0.4,recall,0.5,['heuristic algorithms', 'influence spread', 'greedy algorithm', 'influence cascade', 'influence maximization']
9942600,precision,0.2,recall,0.3333333333,['entities such', 'corpora such', 'text corpora', 'large corpora', 'topic model']
9942601,precision,0.4,recall,0.5,['social influence', 'social correlation', 'statistical correlation', 'social network', 'user actions']
9944671,precision,0.2,recall,0.2,['brand audiences', 'brand advertising', 'social network', 'networking pages', 'on-line brand']
9953918,precision,0,recall,0,['data parallelism', 'parallel algorithm', 'large-scale learning', 'learning algorithm', 'behavioral data']
9962233,precision,0,recall,0,['coverage algorithm', 'personalization algorithms', 'personalized coverage', 'blog aggregation', 'Google Blog']
